index,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy
1579,b,b,W,69390.0,1107.0,104.0,16.0,b,2.0,1.0,1.0,0.0,0.0,3700.0,3000.0
1580,b,b,W,48330.0,1389.0,42.0,45.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,b,b,W,63800.0,2116.0,88.0,121.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,a,b,N,29720.0,482.0,287.0,195.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,a,b,N,19500.0,678.0,112.0,122.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,a,b,N,21780.0,944.0,136.0,209.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,a,b,N,17390.0,720.0,89.0,136.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,a,b,N,17670.0,255.0,130.0,56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,a,b,N,16460.0,586.0,79.0,92.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,a,b,N,11240.0,554.0,22.0,82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,a,b,N,12300.0,424.0,34.0,39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,a,b,N,10900.0,176.0,34.0,4.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1591,a,b,N,11230.0,383.0,19.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,a,b,N,9870.0,360.0,5.0,14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,a,b,N,9450.0,325.0,0.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,a,b,N,6330.0,327.0,-33.0,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,a,b,N,14040.0,408.0,49.0,29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,a,b,N,12290.0,471.0,30.0,49.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1597,a,b,N,8190.0,325.0,-13.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,a,a,N,8390.0,33.0,262.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,a,a,N,5890.0,301.0,-43.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,a,a,N,4030.0,262.0,-61.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,a,a,N,7920.0,248.0,-23.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,a,a,N,6010.0,215.0,-41.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,a,a,N,8780.0,178.0,279.0,91.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,a,a,N,9150.0,257.0,-11.0,-26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,a,a,N,7240.0,295.0,-29.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,a,a,N,6260.0,98.0,-26.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,a,a,N,7460.0,240.0,-28.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,a,a,N,8460.0,252.0,-18.0,-28.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1609,a,a,W,27630.0,733.0,-23.0,-27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,a,a,W,24160.0,362.0,-23.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,a,a,W,94190.0,2191.0,161.0,117.0,a,5.0,2.0,1.0,2.0,0.0,116500.0,90000.0
1613,a,a,W,93020.0,2422.0,158.0,140.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1614,b,a,W,46520.0,1587.0,25.0,52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,b,a,W,38530.0,1232.0,3.0,18.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1616,b,a,W,27900.0,1158.0,-25.0,11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,b,a,W,59250.0,1452.0,59.0,39.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1618,b,a,W,108280.0,2157.0,190.0,106.0,a,2.0,1.0,1.0,0.0,0.0,9500.0,9000.0
1619,b,a,W,59410.0,1552.0,59.0,48.0,a,2.0,2.0,0.0,0.0,0.0,900.0,600.0
1620,b,a,W,22840.0,842.0,146.0,311.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,b,a,W,21200.0,794.0,-43.0,-24.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1622,b,a,W,38330.0,1042.0,-1.0,-3.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1623,b,a,W,90650.0,2005.0,135.0,86.0,a,2.0,0.0,2.0,0.0,0.0,4000.0,3000.0
1624,b,a,W,49660.0,747.0,48.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,b,a,W,27810.0,499.0,-17.0,-9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,b,a,W,16470.0,668.0,-57.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,b,a,W,35300.0,816.0,-9.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,b,a,W,66320.0,1644.0,72.0,53.0,a,2.0,0.0,2.0,0.0,0.0,6000.0,5000.0
1629,b,a,W,26460.0,554.0,-21.0,1.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1630,b,b,W,16680.0,586.0,-59.0,-49.0,a,1.0,1.0,0.0,0.0,0.0,100.0,100.0
1631,b,b,W,20140.0,248.0,-43.0,-57.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1632,b,b,W,14890.0,540.0,-64.0,-53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,b,b,W,29520.0,779.0,-28.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,b,b,W,43900.0,853.0,24.0,48.0,a,1.0,0.0,0.0,1.0,0.0,80000.0,80000.0
1636,b,b,W,28150.0,1047.0,-31.0,-9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,b,b,W,18540.0,896.0,-55.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,b,b,N,16470.0,661.0,60.0,88.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,b,b,N,16440.0,644.0,59.0,83.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,b,b,N,10110.0,531.0,-2.0,51.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,b,b,N,13330.0,443.0,29.0,26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,b,b,N,9910.0,431.0,-4.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,b,b,N,21920.0,763.0,112.0,117.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1644,b,b,N,10680.0,506.0,3.0,44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,b,b,W,15210.0,527.0,-64.0,-56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,b,b,N,38060.0,486.0,357.0,189.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,b,b,N,20620.0,808.0,105.0,132.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,b,b,N,17500.0,647.0,74.0,86.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,b,b,W,35290.0,754.0,-16.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,b,b,W,55570.0,560.0,54.0,-6.0,a,2.0,1.0,1.0,0.0,0.0,3100.0,3000.0
1651,b,b,W,29710.0,473.0,-18.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,b,b,W,46880.0,523.0,30.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,b,b,W,77870.0,271.0,626.0,18.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,b,b,W,82030.0,349.0,681.0,57.0,b,3.0,3.0,0.0,0.0,0.0,1300.0,600.0
1655,b,b,W,21320.0,402.0,-38.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,b,b,W,17300.0,656.0,-56.0,-43.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1657,b,b,W,19760.0,328.0,-42.0,-43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,b,b,W,47670.0,507.0,40.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,b,b,W,40280.0,840.0,284.0,278.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,b,b,W,19290.0,859.0,-51.0,-25.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1661,b,b,W,59210.0,705.0,73.0,23.0,a,2.0,0.0,2.0,0.0,0.0,4000.0,2000.0
1662,a,a,W,31590.0,377.0,175.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,a,a,W,24650.0,332.0,-29.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,a,a,W,19370.0,351.0,-44.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,a,a,W,48710.0,547.0,41.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,a,a,W,42860.0,588.0,24.0,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,a,a,W,33930.0,486.0,-2.0,-14.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1669,a,a,W,56650.0,693.0,64.0,23.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1670,a,b,W,45530.0,736.0,37.0,37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,a,b,W,37520.0,843.0,13.0,57.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,a,b,W,67200.0,945.0,102.0,76.0,a,2.0,0.0,1.0,1.0,0.0,12000.0,10000.0
1674,a,b,W,35910.0,636.0,8.0,19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,a,b,W,40610.0,672.0,22.0,25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,a,b,W,13330.0,671.0,-64.0,-39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,a,b,W,12440.0,333.0,-63.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,a,b,W,12600.0,266.0,-60.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,a,b,W,44800.0,350.0,253.0,52.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,a,b,W,12000.0,379.0,-5.0,64.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,a,b,W,18510.0,289.0,-42.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,a,b,W,37110.0,484.0,17.0,-3.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1683,a,b,W,65790.0,822.0,107.0,64.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1684,a,b,W,28230.0,513.0,-11.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,a,b,W,21520.0,477.0,-32.0,-5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,a,b,W,49930.0,1525.0,43.0,49.0,a,2.0,1.0,0.0,1.0,0.0,10200.0,10000.0
1688,a,b,W,28780.0,1294.0,-18.0,26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,a,b,W,22900.0,481.0,-32.0,-8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,a,b,N,135210.0,3261.0,1245.0,838.0,b,2.0,0.0,1.0,0.0,1.0,208000.0,200000.0
1692,a,b,N,54770.0,1913.0,445.0,450.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,a,b,N,30110.0,1068.0,199.0,207.0,b,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1694,b,b,W,26990.0,769.0,-20.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,b,b,W,36970.0,1033.0,9.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,b,b,W,31160.0,623.0,-6.0,20.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1697,b,b,W,40770.0,910.0,20.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,b,b,W,51560.0,1088.0,52.0,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,b,b,W,37610.0,1004.0,11.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,b,b,N,32600.0,880.0,224.0,153.0,a,2.0,1.0,0.0,1.0,0.0,60500.0,60000.0
1703,a,b,W,25710.0,365.0,-25.0,-33.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1704,a,b,W,14000.0,286.0,-59.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,a,b,W,18680.0,586.0,-47.0,-44.0,a,2.0,1.0,1.0,0.0,0.0,2500.0,2000.0
1706,a,b,W,37440.0,686.0,7.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,a,b,W,36460.0,902.0,4.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,a,b,W,20610.0,670.0,-41.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,a,b,W,21350.0,376.0,-38.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,a,b,W,39850.0,714.0,13.0,-32.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1711,a,b,W,39410.0,1146.0,12.0,9.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1712,a,b,W,28440.0,405.0,-19.0,-27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,a,b,W,21750.0,635.0,-38.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,a,b,W,68830.0,633.0,96.0,13.0,a,2.0,0.0,2.0,0.0,0.0,5000.0,3000.0
1715,a,b,W,29550.0,486.0,-16.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,a,b,W,23710.0,387.0,-32.0,-31.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1717,a,b,W,24650.0,391.0,-30.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,b,b,W,31030.0,534.0,-8.0,0.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1719,b,b,N,19200.0,418.0,131.0,149.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,b,b,N,23200.0,366.0,179.0,118.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,b,b,N,10820.0,426.0,8.0,22.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1722,b,b,W,13360.0,383.0,-59.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,b,b,W,26370.0,524.0,73.0,119.0,a,1.0,0.0,0.0,1.0,0.0,30000.0,30000.0
1725,b,b,N,13110.0,417.0,57.0,148.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,b,a,N,11010.0,319.0,32.0,90.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,b,a,N,15840.0,275.0,90.0,64.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1728,b,a,N,12650.0,214.0,52.0,27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,b,a,N,10020.0,370.0,0.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,b,a,W,11390.0,233.0,-66.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,b,a,W,56940.0,769.0,72.0,48.0,a,1.0,0.0,0.0,1.0,0.0,40000.0,40000.0
1733,b,a,W,27390.0,674.0,-17.0,30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,b,a,W,26940.0,429.0,-18.0,-17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,b,a,N,15760.0,318.0,89.0,89.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,b,a,N,13160.0,271.0,58.0,61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,b,a,W,28510.0,805.0,-7.0,-13.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1740,b,a,N,18840.0,434.0,126.0,158.0,a,1.0,0.0,0.0,0.0,1.0,300000.0,300000.0
1741,b,a,N,18440.0,398.0,122.0,137.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1742,b,a,N,11080.0,343.0,33.0,104.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,b,a,N,16380.0,736.0,63.0,112.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,b,a,W,27440.0,635.0,-5.0,-28.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1745,b,a,W,44980.0,597.0,45.0,19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,b,a,W,31430.0,553.0,1.0,10.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1747,b,a,W,21660.0,433.0,-30.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,b,a,W,38220.0,1192.0,33.0,35.0,a,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
1749,b,a,N,20040.0,777.0,99.0,123.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,a,a,N,9660.0,511.0,-4.0,47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,a,a,N,11020.0,589.0,10.0,69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,a,a,N,10410.0,422.0,4.0,21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,a,a,N,15040.0,458.0,50.0,32.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1754,a,a,N,5600.0,344.0,-44.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,a,a,N,7560.0,513.0,-25.0,47.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1756,a,a,N,10370.0,402.0,3.0,16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,a,a,N,8850.0,361.0,-12.0,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,a,a,N,5640.0,296.0,-47.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,a,a,N,6700.0,347.0,-36.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,a,a,N,10140.0,176.0,12.0,-5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,a,a,N,9030.0,342.0,-14.0,-8.0,a,1.0,0.0,0.0,1.0,0.0,80000.0,80000.0
1763,a,a,N,3380.0,262.0,-68.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,a,a,N,5180.0,167.0,-43.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,a,a,N,10300.0,144.0,13.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,b,a,N,5350.0,162.0,-49.0,-57.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,b,a,N,5520.0,171.0,-38.0,-8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,b,a,N,7300.0,159.0,210.0,83.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,b,a,N,7510.0,141.0,-15.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,b,a,N,4340.0,129.0,-51.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,b,a,N,6850.0,355.0,191.0,309.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,b,a,N,8880.0,112.0,-15.0,-71.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1773,b,a,N,3270.0,118.0,-69.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,b,a,N,2940.0,123.0,-72.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,b,a,N,3610.0,107.0,-65.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,b,a,N,6450.0,112.0,-38.0,-71.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,b,a,W,9360.0,157.0,-69.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,b,a,N,8980.0,189.0,-14.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,b,a,N,9340.0,153.0,-10.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,b,a,N,9680.0,210.0,-7.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,b,a,N,26510.0,445.0,155.0,17.0,a,1.0,1.0,0.0,0.0,0.0,900.0,900.0
1782,b,a,W,34120.0,519.0,14.0,5.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1783,b,a,W,37340.0,683.0,25.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,b,a,W,25550.0,451.0,-8.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,b,a,W,42330.0,661.0,53.0,-22.0,a,1.0,0.0,0.0,1.0,0.0,20000.0,20000.0
1787,b,a,W,53990.0,718.0,80.0,45.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1788,b,a,W,18470.0,505.0,-38.0,2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,b,a,W,12870.0,364.0,-57.0,-26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,b,a,W,26300.0,520.0,-9.0,6.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1791,b,a,W,36530.0,700.0,27.0,42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,b,a,W,71730.0,1093.0,149.0,122.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,b,a,W,34490.0,594.0,20.0,21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,b,a,W,14390.0,455.0,-50.0,-8.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1795,b,a,W,53700.0,573.0,87.0,16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,b,a,W,70980.0,1157.0,161.0,37.0,a,2.0,0.0,2.0,0.0,0.0,10000.0,6000.0
1797,b,a,N,35440.0,930.0,304.0,384.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,b,b,N,37600.0,833.0,329.0,334.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,b,b,N,21780.0,428.0,110.0,13.0,a,1.0,0.0,1.0,0.0,0.0,8000.0,8000.0
1800,b,b,W,17370.0,365.0,-37.0,-54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,b,b,W,17580.0,406.0,-38.0,-16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,b,b,W,21900.0,276.0,128.0,71.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1803,b,b,W,38350.0,532.0,36.0,10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,b,b,W,44640.0,743.0,58.0,54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,b,b,W,27960.0,591.0,-1.0,23.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1806,b,b,W,23770.0,519.0,-21.0,0.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1807,b,b,W,59820.0,855.0,100.0,65.0,a,2.0,2.0,0.0,0.0,0.0,600.0,300.0
1808,b,b,W,48020.0,688.0,61.0,33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,b,b,W,25450.0,504.0,-15.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,b,b,W,64790.0,909.0,117.0,76.0,a,1.0,0.0,1.0,0.0,0.0,8000.0,8000.0
1811,b,b,W,34090.0,601.0,14.0,16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,b,b,W,25130.0,455.0,-13.0,-42.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1813,b,b,W,34820.0,550.0,16.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,a,b,W,69880.0,855.0,144.0,72.0,a,2.0,2.0,0.0,0.0,0.0,1200.0,800.0
1815,a,b,W,40900.0,776.0,43.0,57.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1816,a,b,W,57040.0,754.0,99.0,52.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1817,a,b,W,69240.0,857.0,142.0,73.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,a,b,W,43030.0,625.0,50.0,26.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1819,a,b,W,34170.0,610.0,19.0,23.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1820,a,b,N,24530.0,626.0,180.0,226.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,a,b,N,17930.0,347.0,668.0,323.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,a,b,N,16060.0,335.0,83.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,a,b,N,24150.0,364.0,176.0,90.0,a,1.0,0.0,1.0,0.0,0.0,5000.0,5000.0
1824,a,b,W,17300.0,367.0,-40.0,-27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,a,b,W,52200.0,828.0,95.0,27.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1827,a,b,W,29800.0,627.0,12.0,-4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,a,b,W,55310.0,644.0,107.0,-1.0,a,3.0,2.0,1.0,0.0,0.0,4900.0,4000.0
1829,a,b,W,40480.0,639.0,51.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,a,b,W,32830.0,1134.0,17.0,75.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,a,b,W,34660.0,516.0,23.0,-20.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,a,b,W,35940.0,609.0,28.0,-6.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,a,b,W,25490.0,546.0,-18.0,2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,a,b,W,22830.0,467.0,-19.0,-28.0,b,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1836,a,b,W,67360.0,1525.0,139.0,135.0,b,2.0,1.0,0.0,1.0,0.0,80200.0,80000.0
