index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,anomaly
1944,443,6,15453334,9,10,976,6276,660,0,108.4444444444,218.3335241729,1460,0,627.6,652.5877037695,469.283845156,1.2295081437,858518.555555555,2551420.33934693,9961890,0,10465606,1308200.75,3497203.36600424,9961890,17716,15428870,1714318.88888889,3517861.2887919,10036024,0,0,0,0,0,192,224,0.5823985944,0.6471095493,0,1460,362.6,544.3139960683,296277.726315789,0,0,1,1,0,0,0,1,1,381.6842105263,108.4444444444,627.6,0,0,0,0,0,0,9,976,10,6276,8192,11,4,20,503716.0,0.0,503716,503716,9961890.0,0.0,9961890,9961890,0
1945,443,6,153,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13071.8954248366,153.0,0.0,153,153,153,153.0,0.0,153,153,0,0.0,0.0,0,0,0,0,0,0,40,0,13071.8954248366,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1946,443,6,30812842,11,11,1062,3897,746,0,96.5454545455,224.6848297667,1460,0,354.2727272727,578.8262417875,160.9393901413,0.7139880184,1467278.19047619,3575353.0303551,10015883,1,30812842,3081284.2,4815472.92124746,10077891,230,30744820,3074482.0,4835344.49049014,10083790,1,0,0,0,0,232,224,0.3569940092,0.3569940092,0,1460,215.6086956522,440.5141354796,194052.703557312,0,0,1,1,0,0,0,1,1,225.4090909091,96.5454545455,354.2727272727,0,0,0,0,0,0,11,1062,11,3897,8192,31332,6,20,116271.0,83791.4220669395,213025,67889,10011939.0,3415.7835118754,10015883,10009932,0
1947,80,6,31582692,9,10,865,3538,431,0,96.1111111111,189.8647179207,1460,0,353.8,596.5099980535,139.4118018819,0.6015953295,1754594.0,3810129.96232086,10014377,0,30379691,3797461.375,5156072.8546572,10030953,165,31566157,3507350.77777778,4905301.67103713,10030967,0,0,0,0,0,192,248,0.2849662087,0.3166291208,0,1460,220.15,450.5182133125,202966.660526316,0,0,1,1,0,0,0,1,1,231.7368421053,96.1111111111,353.8,0,0,0,0,0,0,9,865,10,3538,8192,980,5,20,114413.0,169457.789372457,310086,16563,10012150.6666667,3844.0044658316,10014377,10007712,0
1948,80,6,142,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14084.5070422535,142.0,0.0,142,142,142,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0,0,0,40,0,14084.5070422535,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1949,80,6,38039232,9,10,865,3928,431,0,96.1111111111,189.8647179207,1460,0,392.8,598.9169484253,126.001492354,0.4994843219,2113290.66666667,3893928.07521099,10014401,1,32310146,4038768.25,5009839.42401886,10030953,151,38022709,4224745.44444444,4724738.09993361,10030921,1,0,0,0,0,192,248,0.2365978367,0.2628864852,0,1460,239.65,458.493789776,210216.555263158,0,0,1,1,0,0,0,1,1,252.2631578947,96.1111111111,392.8,0,0,0,0,0,0,9,865,10,3928,8192,980,5,20,758047.333333333,1284290.27043941,2241018,16552,10012001.3333333,4128.6627778657,10014401,10007234,0
1950,80,6,115,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17391.3043478261,115.0,0.0,115,115,115,115.0,0.0,115,115,0,0.0,0.0,0,0,0,0,0,0,40,0,17391.3043478261,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1951,80,6,38205998,9,10,865,3928,431,0,96.1111111111,189.8647179207,1460,0,392.8,598.9169484253,125.4515063315,0.4973041144,2122555.44444444,3863981.58656473,10014436,1,33246693,4155836.625,4970976.11785975,10030979,119,38189490,4243276.66666667,4663177.21648811,10030990,1,0,0,0,0,192,248,0.2355651068,0.2617390076,0,1460,239.65,458.493789776,210216.555263158,0,0,1,1,0,0,0,1,1,252.2631578947,96.1111111111,392.8,0,0,0,0,0,0,9,865,10,3928,8192,980,5,20,1070756.0,1825947.87992401,3179179,16543,10011475.0,5097.4573073249,10014436,10005589,0
1952,80,6,93,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.376344086,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0,0,0,40,0,21505.376344086,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1953,443,6,20660168,6,8,709,3695,388,0,118.1666666667,159.6225756798,1460,0,461.875,652.7494460248,213.1638038955,0.6776324375,1589243.69230769,5663551.28917598,20438476,1,146329,29265.8,25909.4123669372,49442,346,20610759,2944394.14285714,7714223.82419017,20438476,1,0,0,0,0,132,172,0.2904139018,0.3872185357,0,1460,293.6,507.610902731,257668.828571428,0,0,1,1,0,0,0,1,1,314.5714285714,118.1666666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,221480.0,0.0,221480,221480,20438476.0,0.0,20438476,20438476,0
1954,443,6,245,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,126530.612244898,12244.8979591837,122.5,96.8736290226,191,54,245,122.5,96.8736290226,191,54,0,0.0,0.0,0,0,0,0,0,0,60,0,12244.8979591837,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1955,53,17,1019,1,1,28,60,28,28,28.0,0.0,60,60,60.0,0.0,86359.1756624141,1962.7085377821,1019.0,0.0,1019,1019,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,981.3542688911,981.3542688911,28,60,38.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,58.0,28.0,60.0,0,0,0,0,0,0,1,28,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1956,443,6,2672789,11,12,2005,4432,1077,0,182.2727272727,314.8139421656,1460,0,369.3333333333,539.5242573253,2408.345739226,8.6052434367,121490.409090909,509445.300205519,2400710,0,271854,27185.4,28157.9286927619,73573,35,2628014,238910.363636364,726081.112040972,2426998,0,0,0,0,0,232,252,4.1155512089,4.4896922279,0,1460,268.2083333333,440.7954252077,194300.606884058,0,0,1,1,0,0,0,1,1,279.8695652174,182.2727272727,369.3333333333,0,0,0,0,0,0,11,2005,12,4432,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1957,443,6,250,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,124000.0,12000.0,125.0,100.4091629285,196,54,250,125.0,100.4091629285,196,54,0,0.0,0.0,0,0,0,0,0,0,60,0,12000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1958,443,6,114699,9,7,549,3837,198,0,61.0,86.7381115773,1460,0,548.1428571429,660.6356607015,38239.2174299689,139.4955492201,7646.6,10668.633255617,27965,0,114699,14337.375,11835.1932199509,27965,17,86840,14473.3333333333,21869.6820156734,50509,0,0,0,0,0,192,152,78.4662464363,61.0293027838,0,1460,258.0,479.8404682809,230246.875,0,0,1,1,0,0,0,1,0,274.125,61.0,548.1428571429,0,0,0,0,0,0,9,549,7,3837,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1959,51114,6,382,8,1,321,0,84,0,40.125,22.7937178062,0,0,0.0,0.0,840314.136125654,23560.2094240838,47.75,81.5050392833,196,1,382,54.5714285714,91.5930440278,196,1,0,0.0,0.0,0,0,1,0,0,0,160,20,20942.4083769633,2617.8010471204,0,84,35.9,23.7414312028,563.6555555556,0,1,0,0,1,0,0,0,0,39.8888888889,40.125,0.0,0,0,0,0,0,0,8,321,1,0,123,0,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1960,80,6,5056009,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7911378322,1685336.33333333,2909375.00187606,5044787,15,5056009,2528004.5,3559267.94504326,5044787,11222,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5933533742,0.1977844581,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1961,443,6,60125740,15,15,981,6915,664,0,65.4,174.6865764734,1460,0,461.0,634.8302360249,131.3247870213,0.498954358,2073301.37931034,4121302.04017083,10015062,0,60125740,4294695.71428572,5129486.97423944,10015347,196,60125396,4294671.14285714,5137011.98394809,10015334,0,0,0,0,0,312,372,0.249477179,0.249477179,0,1460,254.7096774194,493.6305091563,243671.079569893,0,0,1,1,0,0,0,1,1,263.2,65.4,461.0,0,0,0,0,0,0,15,981,15,6915,8192,115,8,20,18981.1666666667,45816.1601944845,112503,238,10001953.8333333,23891.3423182263,10015062,9955792,0
1962,443,6,60231089,15,14,1003,6046,677,0,66.8666666667,178.3190826527,1460,0,431.8571428571,613.2086929414,117.0325842855,0.4814789253,2151110.32142857,4162040.81371208,10003896,1,60231089,4302220.64285714,5108860.44471045,10015345,262,60219548,4632272.92307692,5175531.32866004,10023779,1,0,0,0,0,312,352,0.2490408234,0.2324381019,0,1460,234.9666666667,468.1322745088,219147.826436782,0,0,1,1,0,0,0,1,0,243.0689655172,66.8666666667,431.8571428571,0,0,0,0,0,0,15,1003,14,6046,8192,115,8,20,61528.5,122416.493308296,311410,11445,9976969.0,41901.2290225479,10003896,9914348,0
1963,443,6,60715294,16,16,1090,7451,765,0,68.125,193.9243409168,1460,0,465.6875,630.5462942296,140.6729579536,0.5270500708,1958557.87096774,4002506.8150765,10003568,0,60715294,4047686.26666667,5035226.39805107,10015354,569,60703417,4046894.46666667,5045043.47759582,10015369,0,0,0,0,0,332,404,0.2635250354,0.2635250354,0,1460,258.8181818182,495.6516200005,245670.528409091,0,0,1,1,0,0,0,1,1,266.90625,68.125,465.6875,0,0,0,0,0,0,16,1090,16,7451,8192,116,9,20,95423.3333333333,204851.15397641,513574,11776,9994930.83333333,21079.2597537643,10003568,9951903,0
1964,443,6,60767229,14,15,323,3935,191,0,23.0714285714,58.776583885,1460,0,262.3333333333,525.6835912364,70.0706625935,0.4772309101,2170258.17857143,4162274.59715106,10003939,0,60767229,4674402.23076923,5137764.2111402,10015360,220,60755661,4339690.07142857,5101721.66982252,10015379,0,0,0,0,0,292,384,0.2303873359,0.2468435742,0,1460,141.9333333333,387.2581722237,149968.891954023,0,0,1,1,0,0,0,1,1,146.8275862069,23.0714285714,262.3333333333,0,0,0,0,0,0,14,323,15,3935,8192,125,8,20,61180.6666666667,121855.422843083,309917,11403,9995377.66666667,20875.3961655023,10003939,9952766,0
1965,443,6,61357979,16,15,960,5770,636,0,60.0,163.2262233834,1460,0,384.6666666667,591.2840345585,109.6841863061,0.5052317646,2045265.96666667,4046801.46222553,10003867,1,61357979,4090531.93333333,5004339.91265485,10015357,680,61346380,4381884.28571429,5069166.71520049,10026140,1,0,0,0,0,332,304,0.2607647817,0.2444669829,0,1460,210.3125,445.6239147388,198580.673387097,0,0,1,1,0,0,0,1,0,217.0967741935,60.0,384.6666666667,0,0,0,0,0,0,16,960,15,5770,8192,31164,9,20,90673.1666666667,193746.746358659,486157,11469,9997008.33333333,16536.5888461517,10003867,9963254,0
1966,443,6,65911913,16,49,750,53594,419,0,46.875,114.2767838773,1460,0,1093.7551020408,611.6296036891,824.4943520301,0.986164671,1029873.640625,2976845.90459186,10015035,0,60976819,4065121.26666667,5028303.32421355,10015352,329,65911600,1373158.33333333,3376361.94716488,10015432,0,0,0,0,0,332,988,0.2427482267,0.7434164443,0,1460,823.3939393939,702.2994294303,493224.488578089,0,0,1,1,0,0,0,1,3,836.0615384615,46.875,1093.7551020408,0,0,0,0,0,0,16,750,49,53594,8192,57,9,20,153434.333333333,374832.029140876,918557,317,10009368.8333333,7876.5253104823,10015035,9999203,0
1967,443,6,152,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13157.8947368421,152.0,0.0,152,152,152,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0,0,0,40,0,13157.8947368421,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1968,443,6,20903144,6,8,676,3695,387,0,112.6666666667,155.3520732616,1460,0,461.875,652.7494460248,209.1072998397,0.6697557076,1607934.15384615,5728890.48237588,20674630,0,148872,29774.4,23090.3347810291,47722,411,20858249,2979749.85714286,7802775.31708108,20674630,0,0,0,0,0,132,172,0.2870381604,0.3827175472,0,1460,291.4,507.9598971797,258023.257142857,0,0,1,1,0,0,0,1,1,312.2142857143,112.6666666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,228513.0,0.0,228513,228513,20674630.0,0.0,20674630,20674630,0
1969,443,6,203,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.2167487685,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.2167487685,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1970,443,6,608371,11,12,2008,4433,1078,0,182.5454545455,315.1251699361,1460,0,369.4166666667,539.4796244081,10587.2896637085,37.805878321,27653.2272727273,61168.5862202486,280707,1,327497,32749.7,34806.4282474437,93534,45,554300,50390.9090909091,93547.0776683639,320431,1,0,0,0,0,232,252,18.0810722405,19.7248060805,0,1460,268.375,440.8505427999,194349.201086956,0,0,1,1,0,0,0,1,1,280.0434782609,182.5454545455,369.4166666667,0,0,0,0,0,0,11,2008,12,4433,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1971,443,6,103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.4757281553,103.0,0.0,103,103,103,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0,0,0,40,0,19417.4757281553,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1972,443,6,46406712,11,15,1044,3474,507,0,94.9090909091,156.5339928229,1460,0,231.6,501.929960965,97.3566065185,0.5602637825,1856268.48,9239728.78573759,46206928,0,199751,19975.1,25751.2393032948,76266,28,46389376,3313526.85714286,12345584.7922271,46206940,0,0,0,0,0,232,312,0.2370346772,0.3232291053,0,1460,167.3333333333,388.2778545162,150759.692307692,0,0,1,1,0,0,0,1,1,173.7692307692,94.9090909091,231.6,0,0,0,0,0,0,11,1044,15,3474,8192,16,5,20,199751.0,0.0,199751,199751,46206928.0,0.0,46206928,46206928,0
1973,443,6,389,3,0,46,0,46,0,15.3333333333,26.5581123827,0,0,0.0,0.0,118251.928020566,7712.0822622108,194.5,53.033008589,232,157,389,194.5,53.033008589,232,157,0,0.0,0.0,0,0,0,0,0,0,60,0,7712.0822622108,0.0,0,46,11.5,23.0,529.0,0,0,0,0,1,0,0,0,0,15.3333333333,15.3333333333,0.0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1974,443,6,20536661,6,8,707,3695,386,0,117.8333333333,158.9470561749,1460,0,461.875,652.7494460248,214.3483792229,0.6817077031,1579743.15384615,5627964.55691707,20310509,2,140289,28057.8,24932.5727854147,47193,275,20491732,2927390.28571429,7665305.67436665,20310509,2,0,0,0,0,132,172,0.2921604442,0.3895472589,0,1460,293.4666666667,507.5845976874,257642.123809524,0,0,1,1,0,0,0,1,1,314.4285714286,117.8333333333,461.875,0,0,0,0,0,0,6,707,8,3695,8192,7485,3,20,226118.0,0.0,226118,226118,20310509.0,0.0,20310509,20310509,0
1975,443,6,200,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10000.0,200.0,0.0,200,200,200,200.0,0.0,200,200,0,0.0,0.0,0,0,0,0,0,0,40,0,10000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1976,443,6,478397,11,12,2008,4434,1078,0,182.5454545455,315.1251699361,1460,0,369.5,539.4651391551,13465.8035062929,48.0772245645,21745.3181818182,44361.7159619014,199592,1,278542,27854.2,30008.2931159593,84149,49,433745,39431.3636363636,69714.2566815034,238218,1,0,0,0,0,232,252,22.9934552265,25.083769338,0,1460,268.4166666667,440.8520324244,194350.514492754,0,0,1,1,0,0,0,1,1,280.0869565217,182.5454545455,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1977,443,6,227,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,136563.876651982,13215.859030837,113.5,78.4888527117,169,58,227,113.5,78.4888527117,169,58,0,0.0,0.0,0,0,0,0,0,0,60,0,13215.859030837,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1978,443,6,110636,6,6,320,3783,194,0,53.3333333333,85.3760309845,1460,0,630.5,681.5017975031,37085.577931234,108.463791171,10057.8181818182,11656.1772877576,28057,1,110636,22127.2,19484.3677136314,53133,219,61643,12328.6,17112.1351765348,38541,1,0,0,0,0,132,132,54.2318955855,54.2318955855,0,1460,315.6153846154,537.4280631647,288828.923076923,0,0,1,1,0,0,0,1,1,341.9166666667,53.3333333333,630.5,0,0,0,0,0,0,6,320,6,3783,8192,946,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1979,51128,6,1,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,77000000.0,3000000.0,0.5,0.7071067812,1,0,1,0.5,0.7071067812,1,0,0,0.0,0.0,0,0,1,0,0,0,60,0,3000000.0,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1980,53,17,411,1,1,38,70,38,38,38.0,0.0,70,70,70.0,0.0,262773.722627737,4866.1800486618,411.0,0.0,411,411,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2433.0900243309,2433.0900243309,38,70,48.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,73.0,38.0,70.0,0,0,0,0,0,0,1,38,1,70,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1981,80,6,47669,3,4,438,860,438,0,146.0,252.8794179051,860,0,215.0,430.0,27229.436321299,146.8459585894,7944.8333333333,12132.6324499948,23610,1,23811,11905.5,16575.2900577939,23626,185,24059,8019.6666666667,13671.941717742,23806,1,0,0,0,0,72,92,62.9339822526,83.9119763368,0,860,162.25,320.9012976869,102977.642857143,0,0,1,1,0,0,0,1,1,185.4285714286,146.0,215.0,0,0,0,0,0,0,3,438,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1982,80,6,186,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10752.688172043,186.0,0.0,186,186,186,186.0,0.0,186,186,0,0.0,0.0,0,0,0,0,0,0,40,0,10752.688172043,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1983,53,17,321,1,1,39,71,39,39,39.0,0.0,71,71,71.0,0.0,342679.127725857,6230.5295950156,321.0,0.0,321,321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3115.2647975078,3115.2647975078,39,71,49.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1984,53,17,19756,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,5770.3988661672,101.2350678275,19756.0,0.0,19756,19756,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,50.6175339137,50.6175339137,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,0,0,0,0,0,0,1,49,1,65,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1985,80,6,46850,3,4,436,858,436,0,145.3333333333,251.7247173667,858,0,214.5,429.0,27620.0640341515,149.4130202775,7808.3333333333,11875.1602375154,23164,16,23327,11663.5,16214.6655993887,23129,198,23737,7912.3333333333,13394.2575879865,23378,53,0,0,0,0,72,92,64.0341515475,85.37886873,0,858,161.75,320.0347079392,102422.214285714,0,0,1,1,0,0,0,1,1,184.8571428571,145.3333333333,214.5,0,0,0,0,0,0,3,436,4,858,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1986,80,6,170,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.7058823529,170.0,0.0,170,170,170,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0,0,0,40,0,11764.7058823529,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1987,80,6,110288273,27,23,4369,7092,436,0,161.8148148148,214.2967096623,788,0,308.347826087,393.2205729261,103.9185734643,0.4533573574,2250781.08163265,3969689.81502375,10004100,19,110288273,4241856.65384615,4642845.79042407,10015354,11200,108247370,4920335.0,4752311.36456735,10020975,956,0,0,0,0,552,580,0.244812973,0.2085443844,0,788,224.7254901961,313.4927800401,98277.723137255,0,0,1,1,0,0,0,1,0,229.22,161.8148148148,308.347826087,0,0,0,0,0,0,27,4369,23,7092,8192,307,19,20,1005949.2,2103195.88207094,5327936,11236,9813697.6,537591.521835678,10004100,8288155,0
1988,53,17,301,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,292358.803986711,6644.5182724253,301.0,0.0,301,301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3322.2591362126,3322.2591362126,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1989,53,17,424,1,1,32,128,32,32,32.0,0.0,128,128,128.0,0.0,377358.490566038,4716.9811320755,424.0,0.0,424,424,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2358.4905660377,2358.4905660377,32,128,64.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
1990,443,6,5074072,8,6,355,3805,198,0,44.375,75.8644232449,1460,0,634.1666666667,679.6894634071,819.8543497215,2.7591252154,390313.230769231,1371240.36053386,4953800,0,5074072,724867.428571429,1864951.50688839,4953800,27,48383,9676.6,12754.4942392868,25795,0,0,0,0,0,172,132,1.5766429802,1.1824822352,0,1460,277.3333333333,508.866200021,258944.80952381,0,0,1,1,0,0,0,1,0,297.1428571429,44.375,634.1666666667,0,0,0,0,0,0,8,355,6,3805,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1991,50999,6,3903830,3,1,788,0,788,0,262.6666666667,454.9520121214,0,0,0.0,0.0,201.8530520028,1.0246347817,1301276.66666667,2253837.46420196,3903784,23,3903830,1951915.0,2760359.61177561,3903784,46,0,0.0,0.0,0,0,0,0,0,0,60,20,0.7684760863,0.2561586954,0,788,157.6,352.404313254,124188.8,0,0,0,0,1,0,0,0,0,197.0,262.6666666667,0.0,0,0,0,0,0,0,3,788,1,0,307,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1992,443,6,5345922,9,8,674,5664,517,0,74.8888888889,170.8986866863,1424,0,708.0,696.7491862725,1185.5765946454,3.1799940216,334120.125,1302797.16110165,5219275,2,5345922,668240.25,1839091.7102576,5219275,28,52644,7520.5714285714,7855.7828138924,17305,2,0,0,0,0,192,168,1.6835262467,1.4964677749,0,1424,352.1111111111,566.7644898263,321221.986928105,0,0,1,1,0,0,0,1,0,372.8235294118,74.8888888889,708.0,0,0,0,0,0,0,9,674,8,5664,8192,4951,3,20,126619.0,0.0,126619,126619,5219275.0,0.0,5219275,5219275,0
1993,51143,6,362,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8287.2928176796,181.0,255.9726547895,362,0,362,181.0,255.9726547895,362,0,0,0.0,0.0,0,0,0,0,0,0,60,0,8287.2928176796,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,4982,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
