index,type,operation,amount,balance,bank,k_symbol
30352,ISSUE,TRANSFER TO ACCOUNT,4872.0,17134.3,MN,SIPO
30358,ISSUE,TRANSFER TO ACCOUNT,3458.0,22682.0,GH,SIPO
30366,ISSUE,TRANSFER TO ACCOUNT,2329.0,21518.6,CD,SIPO
30368,ISSUE,TRANSFER TO ACCOUNT,41.0,64981.8,CD,POJISTNE
30371,CREDIT,TRANSFER FROM ACCOUNT,4622.0,21707.3,KL,DUCHOD
30373,ISSUE,TRANSFER TO ACCOUNT,1449.0,42126.2,UV,SIPO
30379,ISSUE,TRANSFER TO ACCOUNT,2155.0,33352.0,ST,unknown
30380,ISSUE,TRANSFER TO ACCOUNT,9526.0,40440.5,IJ,SIPO
30381,ISSUE,TRANSFER TO ACCOUNT,3518.0,17035.2,OP,SIPO
30384,ISSUE,TRANSFER TO ACCOUNT,5395.0,53814.1,AB,SIPO
30387,CREDIT,TRANSFER FROM ACCOUNT,4498.0,14433.0,CD,DUCHOD
30398,ISSUE,TRANSFER TO ACCOUNT,1463.0,75089.2,MN,POJISTNE
30399,ISSUE,TRANSFER TO ACCOUNT,2264.0,72825.2,AB,unknown
30410,ISSUE,TRANSFER TO ACCOUNT,1923.0,33811.3,AB,SIPO
30413,ISSUE,TRANSFER TO ACCOUNT,631.0,32206.6,OP,unknown
30414,ISSUE,TRANSFER TO ACCOUNT,389.0,32837.6,IJ,SIPO
30427,ISSUE,TRANSFER TO ACCOUNT,897.0,15797.1,OP,unknown
30428,ISSUE,TRANSFER TO ACCOUNT,3859.0,51906.1,QR,unknown
30434,ISSUE,TRANSFER TO ACCOUNT,59.0,48336.0,EF,unknown
30437,ISSUE,TRANSFER TO ACCOUNT,3978.0,65058.7,AB,SIPO
30443,ISSUE,TRANSFER TO ACCOUNT,3987.0,17477.9,MN,SIPO
30451,ISSUE,TRANSFER TO ACCOUNT,3600.0,36944.4,AB,SIPO
30452,ISSUE,TRANSFER TO ACCOUNT,4621.0,23393.9,OP,SIPO
30453,ISSUE,TRANSFER TO ACCOUNT,2637.0,23378.1,AB,unknown
30455,ISSUE,TRANSFER TO ACCOUNT,5517.0,36009.8,OP,unknown
30457,ISSUE,TRANSFER TO ACCOUNT,3649.0,17161.5,WX,SIPO
30458,ISSUE,TRANSFER TO ACCOUNT,2199.0,23968.8,ST,SIPO
30460,ISSUE,TRANSFER TO ACCOUNT,4773.0,27879.7,GH,SIPO
30467,ISSUE,TRANSFER TO ACCOUNT,2014.0,17160.5,MN,SIPO
30468,ISSUE,TRANSFER TO ACCOUNT,1370.0,61729.6,IJ,unknown
30471,ISSUE,TRANSFER TO ACCOUNT,6337.0,36156.8,IJ,SIPO
30473,ISSUE,TRANSFER TO ACCOUNT,1247.0,34909.8,AB,unknown
30476,ISSUE,TRANSFER TO ACCOUNT,1608.0,20949.7,KL,SIPO
30483,CREDIT,TRANSFER FROM ACCOUNT,6177.0,20598.2,IJ,DUCHOD
30484,ISSUE,TRANSFER TO ACCOUNT,406.0,20192.2,CD,SIPO
30487,ISSUE,TRANSFER TO ACCOUNT,260.0,37053.4,EF,SIPO
30489,ISSUE,TRANSFER TO ACCOUNT,6946.0,27541.7,QR,SIPO
30490,ISSUE,TRANSFER TO ACCOUNT,2728.0,24924.7,YZ,SIPO
30494,ISSUE,TRANSFER TO ACCOUNT,5375.0,23584.2,EF,SIPO
30496,ISSUE,TRANSFER TO ACCOUNT,1317.0,25177.9,AB,unknown
30497,ISSUE,TRANSFER TO ACCOUNT,1494.0,26494.9,KL,SIPO
30499,ISSUE,TRANSFER TO ACCOUNT,1052.0,30068.0,UV,POJISTNE
30506,ISSUE,TRANSFER TO ACCOUNT,868.0,36257.0,GH,POJISTNE
30511,ISSUE,TRANSFER TO ACCOUNT,5932.0,22068.5,WX,SIPO
30514,ISSUE,TRANSFER TO ACCOUNT,2820.0,30865.3,KL,SIPO
30518,ISSUE,TRANSFER TO ACCOUNT,7288.0,52710.5,IJ,SIPO
30524,ISSUE,TRANSFER TO ACCOUNT,2141.0,34110.3,IJ,SIPO
30525,CREDIT,TRANSFER FROM ACCOUNT,6248.0,27096.0,IJ,DUCHOD
30526,ISSUE,TRANSFER TO ACCOUNT,72.0,65309.3,WX,unknown
30532,CREDIT,TRANSFER FROM ACCOUNT,5403.0,6103.0,ST,DUCHOD
30533,ISSUE,TRANSFER TO ACCOUNT,6154.0,38430.7,EF,SIPO
30539,ISSUE,TRANSFER TO ACCOUNT,5995.0,15886.9,MN,unknown
30540,ISSUE,TRANSFER TO ACCOUNT,7426.0,13697.0,AB,SIPO
30544,ISSUE,TRANSFER TO ACCOUNT,742.0,23701.1,EF,unknown
30548,ISSUE,TRANSFER TO ACCOUNT,2.0,26858.9,KL,unknown
30556,ISSUE,TRANSFER TO ACCOUNT,2736.0,32176.8,YZ,SIPO
30560,CREDIT,TRANSFER FROM ACCOUNT,5439.0,31403.3,QR,DUCHOD
30562,ISSUE,TRANSFER TO ACCOUNT,2328.0,17276.2,QR,SIPO
30563,ISSUE,TRANSFER TO ACCOUNT,4292.0,27655.3,KL,SIPO
30565,ISSUE,TRANSFER TO ACCOUNT,1546.0,26957.2,MN,SIPO
30566,ISSUE,TRANSFER TO ACCOUNT,733.0,17971.4,MN,unknown
30567,ISSUE,TRANSFER TO ACCOUNT,1296.0,18704.4,CD,POJISTNE
30571,ISSUE,TRANSFER TO ACCOUNT,2715.0,17204.3,WX,SIPO
30572,CREDIT,TRANSFER FROM ACCOUNT,5330.0,27400.3,CD,DUCHOD
30577,ISSUE,TRANSFER TO ACCOUNT,2344.0,18052.4,GH,SIPO
30580,ISSUE,TRANSFER TO ACCOUNT,1362.0,23114.6,MN,unknown
30584,ISSUE,TRANSFER TO ACCOUNT,774.0,22527.3,KL,SIPO
30585,ISSUE,TRANSFER TO ACCOUNT,3419.0,19427.4,YZ,unknown
30590,ISSUE,TRANSFER TO ACCOUNT,1405.0,57164.7,KL,unknown
30591,ISSUE,TRANSFER TO ACCOUNT,107.0,49194.7,IJ,unknown
30593,ISSUE,TRANSFER TO ACCOUNT,300.0,41345.7,GH,SIPO
30594,CREDIT,TRANSFER FROM ACCOUNT,6540.0,32921.4,WX,DUCHOD
30596,CREDIT,TRANSFER FROM ACCOUNT,6242.0,32974.7,AB,DUCHOD
30597,ISSUE,TRANSFER TO ACCOUNT,713.0,49510.9,QR,unknown
30598,ISSUE,TRANSFER TO ACCOUNT,8279.0,50223.9,YZ,SIPO
30613,ISSUE,TRANSFER TO ACCOUNT,3225.0,16847.2,IJ,SIPO
30616,ISSUE,TRANSFER TO ACCOUNT,3744.0,26600.5,KL,SIPO
30619,ISSUE,TRANSFER TO ACCOUNT,693.0,40140.8,OP,POJISTNE
30620,ISSUE,TRANSFER TO ACCOUNT,1.0,27878.7,UV,POJISTNE
30621,ISSUE,TRANSFER TO ACCOUNT,2953.0,40833.8,QR,SIPO
30623,ISSUE,TRANSFER TO ACCOUNT,192.0,24958.7,OP,unknown
30625,ISSUE,TRANSFER TO ACCOUNT,1475.0,53872.6,CD,unknown
30626,ISSUE,TRANSFER TO ACCOUNT,2852.0,51020.6,OP,POJISTNE
30627,ISSUE,TRANSFER TO ACCOUNT,1505.0,31409.2,AB,unknown
30628,ISSUE,TRANSFER TO ACCOUNT,2976.0,26401.2,EF,SIPO
30629,ISSUE,TRANSFER TO ACCOUNT,10723.0,10946.1,GH,SIPO
30632,ISSUE,TRANSFER TO ACCOUNT,743.0,49333.5,YZ,SIPO
30642,CREDIT,TRANSFER FROM ACCOUNT,5815.0,6915.0,MN,DUCHOD
30646,ISSUE,TRANSFER TO ACCOUNT,1311.0,28036.4,AB,SIPO
30647,ISSUE,TRANSFER TO ACCOUNT,471.0,25976.0,GH,unknown
30650,CREDIT,TRANSFER FROM ACCOUNT,5611.0,11540.3,MN,DUCHOD
30653,ISSUE,TRANSFER TO ACCOUNT,3854.0,21429.7,UV,SIPO
30655,ISSUE,TRANSFER TO ACCOUNT,4639.0,12791.7,YZ,SIPO
30657,ISSUE,TRANSFER TO ACCOUNT,1110.0,45254.9,ST,POJISTNE
30662,ISSUE,TRANSFER TO ACCOUNT,4030.0,29310.3,AB,SIPO
30664,ISSUE,TRANSFER TO ACCOUNT,8301.0,33077.7,QR,SIPO
30676,ISSUE,TRANSFER TO ACCOUNT,2607.0,24041.9,WX,unknown
30677,ISSUE,TRANSFER TO ACCOUNT,2197.0,32334.6,OP,unknown
30680,ISSUE,TRANSFER TO ACCOUNT,3596.0,37473.6,QR,SIPO
30681,ISSUE,TRANSFER TO ACCOUNT,4065.0,33408.6,CD,POJISTNE
30687,ISSUE,TRANSFER TO ACCOUNT,292.0,16726.1,ST,unknown
30688,ISSUE,TRANSFER TO ACCOUNT,6001.0,17018.1,ST,SIPO
30693,ISSUE,TRANSFER TO ACCOUNT,634.0,19502.7,IJ,unknown
30695,ISSUE,TRANSFER TO ACCOUNT,1519.0,47738.0,AB,unknown
30696,ISSUE,TRANSFER TO ACCOUNT,675.0,24327.3,OP,unknown
30697,CREDIT,TRANSFER FROM ACCOUNT,5885.0,12490.4,MN,DUCHOD
30700,ISSUE,TRANSFER TO ACCOUNT,1994.0,22333.3,QR,SIPO
30701,ISSUE,TRANSFER TO ACCOUNT,369.0,34204.7,GH,unknown
30702,ISSUE,TRANSFER TO ACCOUNT,1757.0,24418.6,GH,SIPO
30704,ISSUE,TRANSFER TO ACCOUNT,5936.0,15860.8,KL,SIPO
30706,ISSUE,TRANSFER TO ACCOUNT,6786.0,34573.7,QR,SIPO
30707,ISSUE,TRANSFER TO ACCOUNT,502.0,35194.9,YZ,unknown
30709,ISSUE,TRANSFER TO ACCOUNT,1778.0,44629.6,OP,unknown
30710,ISSUE,TRANSFER TO ACCOUNT,2952.0,41677.6,IJ,SIPO
30712,ISSUE,TRANSFER TO ACCOUNT,2193.0,19337.1,GH,SIPO
30714,ISSUE,TRANSFER TO ACCOUNT,455.0,31836.4,KL,unknown
30721,ISSUE,TRANSFER TO ACCOUNT,4697.0,25674.9,YZ,SIPO
30724,ISSUE,TRANSFER TO ACCOUNT,6327.0,26515.8,ST,unknown
30733,ISSUE,TRANSFER TO ACCOUNT,3016.0,19609.8,KL,SIPO
30737,ISSUE,TRANSFER TO ACCOUNT,1455.0,19537.2,IJ,SIPO
30741,ISSUE,TRANSFER TO ACCOUNT,2803.0,39323.2,AB,POJISTNE
30746,ISSUE,TRANSFER TO ACCOUNT,563.0,21961.7,KL,POJISTNE
30748,ISSUE,TRANSFER TO ACCOUNT,8127.0,27235.3,WX,SIPO
30749,ISSUE,TRANSFER TO ACCOUNT,2884.0,51933.5,YZ,unknown
30754,ISSUE,TRANSFER TO ACCOUNT,8742.0,12737.6,UV,POJISTNE
30755,ISSUE,TRANSFER TO ACCOUNT,368.0,21479.6,QR,unknown
30757,ISSUE,TRANSFER TO ACCOUNT,8042.0,17006.4,CD,unknown
30761,CREDIT,TRANSFER FROM ACCOUNT,6846.0,21638.0,WX,DUCHOD
30773,ISSUE,TRANSFER TO ACCOUNT,8633.0,36056.1,MN,SIPO
30781,CREDIT,TRANSFER FROM ACCOUNT,5210.0,27467.6,ST,DUCHOD
30783,ISSUE,TRANSFER TO ACCOUNT,10862.0,9820.6,IJ,SIPO
30784,ISSUE,TRANSFER TO ACCOUNT,647.0,15555.0,UV,SIPO
30787,ISSUE,TRANSFER TO ACCOUNT,1510.0,28338.7,OP,SIPO
30789,ISSUE,TRANSFER TO ACCOUNT,756.0,30250.2,CD,SIPO
30793,ISSUE,TRANSFER TO ACCOUNT,4146.0,36199.1,QR,SIPO
30797,ISSUE,TRANSFER TO ACCOUNT,810.0,37951.6,CD,SIPO
30803,ISSUE,TRANSFER TO ACCOUNT,8499.0,25054.8,QR,SIPO
30808,ISSUE,TRANSFER TO ACCOUNT,5135.0,17594.2,EF,unknown
30809,ISSUE,TRANSFER TO ACCOUNT,435.0,22943.1,UV,SIPO
30813,ISSUE,TRANSFER TO ACCOUNT,4087.0,18278.7,GH,unknown
30815,ISSUE,TRANSFER TO ACCOUNT,294.0,39917.5,ST,POJISTNE
30827,ISSUE,TRANSFER TO ACCOUNT,7607.0,56913.9,CD,SIPO
30831,ISSUE,TRANSFER TO ACCOUNT,5120.0,36249.7,CD,unknown
30836,ISSUE,TRANSFER TO ACCOUNT,77.0,20062.7,ST,POJISTNE
30838,ISSUE,TRANSFER TO ACCOUNT,3710.0,46971.7,EF,SIPO
30839,ISSUE,TRANSFER TO ACCOUNT,2008.0,24718.7,EF,unknown
30840,ISSUE,TRANSFER TO ACCOUNT,6260.0,56626.5,WX,SIPO
30843,ISSUE,TRANSFER TO ACCOUNT,2420.0,61883.9,UV,unknown
30845,ISSUE,TRANSFER TO ACCOUNT,3136.0,24136.8,EF,SIPO
30850,CREDIT,TRANSFER FROM ACCOUNT,4985.0,20299.7,AB,DUCHOD
30862,CREDIT,TRANSFER FROM ACCOUNT,6520.0,25222.1,CD,DUCHOD
30868,ISSUE,TRANSFER TO ACCOUNT,695.0,45473.2,GH,SIPO
30875,ISSUE,TRANSFER TO ACCOUNT,2534.0,44587.3,EF,SIPO
30889,ISSUE,TRANSFER TO ACCOUNT,841.0,42860.9,UV,unknown
30892,ISSUE,TRANSFER TO ACCOUNT,2190.0,25395.9,MN,SIPO
30893,ISSUE,TRANSFER TO ACCOUNT,217.0,23484.1,YZ,unknown
30898,CREDIT,TRANSFER FROM ACCOUNT,6542.0,29621.5,OP,DUCHOD
30902,ISSUE,TRANSFER TO ACCOUNT,5900.0,56893.3,UV,unknown
30903,ISSUE,TRANSFER TO ACCOUNT,5426.0,20759.4,MN,SIPO
30907,ISSUE,TRANSFER TO ACCOUNT,2042.0,48593.3,EF,SIPO
30908,ISSUE,TRANSFER TO ACCOUNT,2113.0,21506.3,YZ,SIPO
30912,ISSUE,TRANSFER TO ACCOUNT,12414.0,47734.0,KL,SIPO
30915,ISSUE,TRANSFER TO ACCOUNT,95.0,28018.3,YZ,POJISTNE
30916,CREDIT,TRANSFER FROM ACCOUNT,4026.0,18906.3,QR,DUCHOD
30919,ISSUE,TRANSFER TO ACCOUNT,870.0,40593.9,QR,unknown
30924,ISSUE,TRANSFER TO ACCOUNT,5596.0,51568.7,UV,POJISTNE
30929,ISSUE,TRANSFER TO ACCOUNT,7085.0,51539.0,WX,SIPO
30930,ISSUE,TRANSFER TO ACCOUNT,3267.0,29654.4,AB,SIPO
30937,ISSUE,TRANSFER TO ACCOUNT,280.0,40380.8,WX,POJISTNE
30940,CREDIT,TRANSFER FROM ACCOUNT,6007.0,26329.2,MN,DUCHOD
30945,ISSUE,TRANSFER TO ACCOUNT,8086.0,34426.9,ST,SIPO
30954,ISSUE,TRANSFER TO ACCOUNT,4681.0,19210.0,KL,unknown
30955,ISSUE,TRANSFER TO ACCOUNT,2505.0,19453.7,IJ,SIPO
30956,ISSUE,TRANSFER TO ACCOUNT,3179.0,47841.6,YZ,SIPO
30957,ISSUE,TRANSFER TO ACCOUNT,6748.0,40926.4,MN,SIPO
30959,ISSUE,TRANSFER TO ACCOUNT,153.0,31256.2,UV,SIPO
30973,ISSUE,TRANSFER TO ACCOUNT,543.0,34616.1,AB,SIPO
30975,CREDIT,TRANSFER FROM ACCOUNT,5424.0,11364.0,QR,DUCHOD
30981,ISSUE,TRANSFER TO ACCOUNT,2858.0,22036.3,OP,SIPO
30983,ISSUE,TRANSFER TO ACCOUNT,5465.0,49933.2,ST,unknown
30984,ISSUE,TRANSFER TO ACCOUNT,295.0,13936.0,WX,unknown
30985,ISSUE,TRANSFER TO ACCOUNT,2998.0,23251.2,CD,SIPO
30987,ISSUE,TRANSFER TO ACCOUNT,2676.0,62187.5,EF,SIPO
30990,ISSUE,TRANSFER TO ACCOUNT,1773.0,43481.9,MN,unknown
30992,ISSUE,TRANSFER TO ACCOUNT,6372.0,26835.9,ST,SIPO
30994,ISSUE,TRANSFER TO ACCOUNT,38.0,30250.4,EF,unknown
30995,ISSUE,TRANSFER TO ACCOUNT,2853.0,28889.5,GH,SIPO
30997,CREDIT,TRANSFER FROM ACCOUNT,6850.0,29616.6,UV,DUCHOD
30998,ISSUE,TRANSFER TO ACCOUNT,1899.0,58643.6,CD,SIPO
30999,ISSUE,TRANSFER TO ACCOUNT,506.0,23535.9,KL,SIPO
31001,ISSUE,TRANSFER TO ACCOUNT,3647.0,28687.6,WX,SIPO
31002,ISSUE,TRANSFER TO ACCOUNT,2163.0,23191.5,KL,unknown
31006,ISSUE,TRANSFER TO ACCOUNT,3252.0,44481.7,OP,SIPO
31007,ISSUE,TRANSFER TO ACCOUNT,1388.0,69345.6,ST,unknown
31010,CREDIT,TRANSFER FROM ACCOUNT,4337.0,20693.5,EF,DUCHOD
31016,CREDIT,TRANSFER FROM ACCOUNT,4562.0,14286.0,OP,DUCHOD
31017,ISSUE,TRANSFER TO ACCOUNT,4694.0,22583.5,UV,unknown
31018,CREDIT,TRANSFER FROM ACCOUNT,5922.0,32529.0,CD,DUCHOD
31019,CREDIT,TRANSFER FROM ACCOUNT,4235.0,23737.7,OP,DUCHOD
31020,CREDIT,TRANSFER FROM ACCOUNT,6485.0,7185.0,GH,DUCHOD
31021,CREDIT,TRANSFER FROM ACCOUNT,4641.0,24205.0,KL,DUCHOD
31023,ISSUE,TRANSFER TO ACCOUNT,172.0,29315.0,QR,SIPO
31028,CREDIT,TRANSFER FROM ACCOUNT,6157.0,18971.0,KL,DUCHOD
31030,ISSUE,TRANSFER TO ACCOUNT,4604.0,37155.4,ST,SIPO
31037,ISSUE,TRANSFER TO ACCOUNT,4.0,45669.2,ST,unknown
31046,CREDIT,TRANSFER FROM ACCOUNT,6864.0,29915.1,QR,DUCHOD
31047,ISSUE,TRANSFER TO ACCOUNT,3940.0,22939.8,EF,unknown
31051,ISSUE,TRANSFER TO ACCOUNT,2140.0,75538.0,WX,unknown
31052,ISSUE,TRANSFER TO ACCOUNT,644.0,77678.0,EF,unknown
31055,ISSUE,TRANSFER TO ACCOUNT,2051.0,25869.5,AB,SIPO
31057,ISSUE,TRANSFER TO ACCOUNT,5110.0,23922.3,EF,SIPO
31061,ISSUE,TRANSFER TO ACCOUNT,9716.0,55265.8,AB,SIPO
31062,ISSUE,TRANSFER TO ACCOUNT,4714.0,14823.2,EF,unknown
31063,ISSUE,TRANSFER TO ACCOUNT,7571.0,13281.6,MN,SIPO
31067,ISSUE,TRANSFER TO ACCOUNT,2398.0,14889.3,OP,SIPO
31069,ISSUE,TRANSFER TO ACCOUNT,1830.0,19316.4,AB,unknown
31070,CREDIT,TRANSFER FROM ACCOUNT,5492.0,24539.2,UV,DUCHOD
31072,ISSUE,TRANSFER TO ACCOUNT,2635.0,48863.5,UV,SIPO
31075,ISSUE,TRANSFER TO ACCOUNT,13204.0,7459.7,ST,SIPO
31078,ISSUE,TRANSFER TO ACCOUNT,6258.0,60196.7,UV,SIPO
31090,ISSUE,TRANSFER TO ACCOUNT,2230.0,14498.7,ST,SIPO
31099,ISSUE,TRANSFER TO ACCOUNT,7312.0,29912.6,YZ,SIPO
31100,CREDIT,TRANSFER FROM ACCOUNT,6480.0,26520.0,YZ,DUCHOD
31103,ISSUE,TRANSFER TO ACCOUNT,3264.0,27333.2,WX,SIPO
31106,ISSUE,TRANSFER TO ACCOUNT,1287.0,14268.0,EF,unknown
31108,ISSUE,TRANSFER TO ACCOUNT,1836.0,31111.2,OP,unknown
31109,ISSUE,TRANSFER TO ACCOUNT,3156.0,48419.5,EF,POJISTNE
31114,ISSUE,TRANSFER TO ACCOUNT,4.0,31103.4,UV,POJISTNE
31116,ISSUE,TRANSFER TO ACCOUNT,7.0,31107.4,QR,unknown
31120,ISSUE,TRANSFER TO ACCOUNT,2627.0,15635.2,QR,SIPO
31122,ISSUE,TRANSFER TO ACCOUNT,4736.0,21421.3,CD,SIPO
31127,ISSUE,TRANSFER TO ACCOUNT,1942.0,15220.9,UV,SIPO
31130,CREDIT,TRANSFER FROM ACCOUNT,6987.0,14174.0,YZ,DUCHOD
31135,ISSUE,TRANSFER TO ACCOUNT,261.0,61387.6,YZ,unknown
31140,CREDIT,TRANSFER FROM ACCOUNT,4236.0,23427.3,AB,DUCHOD
31143,ISSUE,TRANSFER TO ACCOUNT,2279.0,19872.0,EF,SIPO
31144,ISSUE,TRANSFER TO ACCOUNT,3048.0,36869.5,AB,SIPO
31154,ISSUE,TRANSFER TO ACCOUNT,7035.0,33163.7,GH,SIPO
31158,ISSUE,TRANSFER TO ACCOUNT,4299.0,35885.7,QR,SIPO
31159,CREDIT,TRANSFER FROM ACCOUNT,6109.0,23269.5,GH,DUCHOD
31160,ISSUE,TRANSFER TO ACCOUNT,9546.0,17781.8,ST,SIPO
31164,ISSUE,TRANSFER TO ACCOUNT,3532.0,40568.8,ST,SIPO
31165,ISSUE,TRANSFER TO ACCOUNT,378.0,25448.2,GH,SIPO
31170,ISSUE,TRANSFER TO ACCOUNT,1614.0,27469.3,MN,SIPO
31171,ISSUE,TRANSFER TO ACCOUNT,33.0,24685.7,KL,unknown
31172,ISSUE,TRANSFER TO ACCOUNT,2791.0,19283.8,WX,SIPO
31173,ISSUE,TRANSFER TO ACCOUNT,13208.0,17327.4,WX,SIPO
31178,ISSUE,TRANSFER TO ACCOUNT,3536.0,33315.0,AB,SIPO
31179,CREDIT,TRANSFER FROM ACCOUNT,6677.0,27608.0,AB,DUCHOD
31182,ISSUE,TRANSFER TO ACCOUNT,1390.0,26847.9,ST,unknown
31183,CREDIT,TRANSFER FROM ACCOUNT,6105.0,29665.6,WX,DUCHOD
31190,ISSUE,TRANSFER TO ACCOUNT,65.0,57870.0,KL,unknown
31192,CREDIT,TRANSFER FROM ACCOUNT,6300.0,12800.0,QR,DUCHOD
31193,ISSUE,TRANSFER TO ACCOUNT,8.0,57862.0,EF,POJISTNE
31198,ISSUE,TRANSFER TO ACCOUNT,43.0,21328.4,AB,SIPO
31199,ISSUE,TRANSFER TO ACCOUNT,3232.0,29458.0,AB,SIPO
31203,ISSUE,TRANSFER TO ACCOUNT,2185.0,41272.4,YZ,unknown
31205,ISSUE,TRANSFER TO ACCOUNT,2957.0,19363.3,UV,SIPO
31210,CREDIT,TRANSFER FROM ACCOUNT,6207.0,28090.2,YZ,DUCHOD
31213,ISSUE,TRANSFER TO ACCOUNT,7213.0,53335.9,YZ,SIPO
31226,ISSUE,TRANSFER TO ACCOUNT,1836.0,25037.8,YZ,POJISTNE
31227,ISSUE,TRANSFER TO ACCOUNT,9454.0,53421.4,EF,SIPO
31236,ISSUE,TRANSFER TO ACCOUNT,3231.0,26390.5,EF,SIPO
31237,ISSUE,TRANSFER TO ACCOUNT,61.0,75739.0,IJ,POJISTNE
31240,ISSUE,TRANSFER TO ACCOUNT,3463.0,15440.3,IJ,SIPO
31242,ISSUE,TRANSFER TO ACCOUNT,2548.0,18960.9,AB,SIPO
31246,ISSUE,TRANSFER TO ACCOUNT,7663.0,29146.0,UV,SIPO
31251,ISSUE,TRANSFER TO ACCOUNT,1953.0,16018.4,KL,SIPO
31252,ISSUE,TRANSFER TO ACCOUNT,137.0,51988.4,KL,POJISTNE
31253,ISSUE,TRANSFER TO ACCOUNT,6262.0,40879.1,EF,SIPO
31263,ISSUE,TRANSFER TO ACCOUNT,3231.0,17810.6,GH,POJISTNE
31267,CREDIT,TRANSFER FROM ACCOUNT,4214.0,17256.0,GH,DUCHOD
31269,CREDIT,TRANSFER FROM ACCOUNT,5862.0,24684.9,WX,DUCHOD
31279,ISSUE,TRANSFER TO ACCOUNT,51.0,20333.4,GH,unknown
31282,ISSUE,TRANSFER TO ACCOUNT,4524.0,28571.3,UV,SIPO
31283,ISSUE,TRANSFER TO ACCOUNT,335.0,35354.2,AB,unknown
31287,CREDIT,TRANSFER FROM ACCOUNT,6390.0,32859.8,OP,DUCHOD
31292,ISSUE,TRANSFER TO ACCOUNT,3259.0,22951.0,CD,SIPO
31294,CREDIT,TRANSFER FROM ACCOUNT,6604.0,31805.2,YZ,DUCHOD
31298,ISSUE,TRANSFER TO ACCOUNT,41.0,25981.4,KL,POJISTNE
31301,ISSUE,TRANSFER TO ACCOUNT,5231.0,49902.4,IJ,SIPO
31302,ISSUE,TRANSFER TO ACCOUNT,5728.0,63527.9,CD,unknown
31303,ISSUE,TRANSFER TO ACCOUNT,2329.0,23552.9,WX,SIPO
31311,CREDIT,TRANSFER FROM ACCOUNT,6273.0,31066.9,EF,DUCHOD
31312,ISSUE,TRANSFER TO ACCOUNT,1852.0,15305.0,OP,SIPO
31314,ISSUE,TRANSFER TO ACCOUNT,948.0,33833.5,OP,unknown
31315,ISSUE,TRANSFER TO ACCOUNT,1978.0,32555.5,WX,SIPO
31316,CREDIT,TRANSFER FROM ACCOUNT,4758.0,19108.6,GH,DUCHOD
31317,ISSUE,TRANSFER TO ACCOUNT,5598.0,28672.2,CD,SIPO
31319,ISSUE,TRANSFER TO ACCOUNT,123.0,21402.3,CD,unknown
31320,ISSUE,TRANSFER TO ACCOUNT,53.0,21349.3,WX,POJISTNE
31323,CREDIT,TRANSFER FROM ACCOUNT,6051.0,6451.0,UV,DUCHOD
31325,ISSUE,TRANSFER TO ACCOUNT,2655.0,25718.5,UV,SIPO
31326,ISSUE,TRANSFER TO ACCOUNT,2144.0,27166.3,MN,unknown
31331,ISSUE,TRANSFER TO ACCOUNT,6087.0,60502.2,CD,SIPO
31337,ISSUE,TRANSFER TO ACCOUNT,2059.0,11479.0,IJ,SIPO
31339,ISSUE,TRANSFER TO ACCOUNT,7591.0,33818.5,YZ,SIPO
31340,ISSUE,TRANSFER TO ACCOUNT,983.0,37225.5,AB,POJISTNE
31342,ISSUE,TRANSFER TO ACCOUNT,6531.0,66592.7,ST,SIPO
31345,CREDIT,TRANSFER FROM ACCOUNT,6443.0,30018.0,CD,DUCHOD
31346,ISSUE,TRANSFER TO ACCOUNT,375.0,21078.8,YZ,unknown
31348,ISSUE,TRANSFER TO ACCOUNT,7875.0,22643.6,KL,SIPO
31354,ISSUE,TRANSFER TO ACCOUNT,1628.0,26059.6,YZ,SIPO
31356,CREDIT,TRANSFER FROM ACCOUNT,6154.0,7154.0,WX,DUCHOD
31362,ISSUE,TRANSFER TO ACCOUNT,1047.0,28268.0,OP,POJISTNE
31363,ISSUE,TRANSFER TO ACCOUNT,8092.0,10475.8,QR,SIPO
31368,ISSUE,TRANSFER TO ACCOUNT,3052.0,22012.8,GH,SIPO
31370,ISSUE,TRANSFER TO ACCOUNT,3970.0,19855.9,IJ,SIPO
31373,ISSUE,TRANSFER TO ACCOUNT,46.0,19208.3,OP,POJISTNE
31377,ISSUE,TRANSFER TO ACCOUNT,3179.0,22495.9,UV,UVER
31379,ISSUE,TRANSFER TO ACCOUNT,8720.0,26751.1,KL,SIPO
31381,ISSUE,TRANSFER TO ACCOUNT,6468.0,39201.2,WX,SIPO
31382,CREDIT,TRANSFER FROM ACCOUNT,6454.0,19708.0,YZ,DUCHOD
31383,ISSUE,TRANSFER TO ACCOUNT,7741.8,41164.2,MN,UVER
31386,ISSUE,TRANSFER TO ACCOUNT,1594.0,98002.1,WX,unknown
31394,ISSUE,TRANSFER TO ACCOUNT,8252.0,32443.6,ST,SIPO
31397,CREDIT,TRANSFER FROM ACCOUNT,4352.0,5452.0,MN,DUCHOD
31398,ISSUE,TRANSFER TO ACCOUNT,2768.0,18667.2,UV,SIPO
31400,ISSUE,TRANSFER TO ACCOUNT,5608.0,29719.6,IJ,SIPO
31404,ISSUE,TRANSFER TO ACCOUNT,189.0,34651.5,ST,unknown
31406,ISSUE,TRANSFER TO ACCOUNT,7451.0,25901.0,EF,SIPO
31409,CREDIT,TRANSFER FROM ACCOUNT,5277.0,22312.2,IJ,DUCHOD
